customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0867-MKZVY,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,8627.86557459982,Yes
4482-EWFMI,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7170.71557459982,No
4648-YPBTM,Male,0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
2907-ILJBN,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,118.75,7269.41557459982,No
6345-FZOQH,Male,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,8398.96557459982,No
3376-BMGFE,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,7308.51557459982,Yes
5997-OPVFA,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
3445-HXXGF,Male,1,Yes,No,72.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
1159-WFSGR,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,7356.91557459982,No
7654-YWJUF,Male,0,Yes,No,72.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
1875-QIVME,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,7278.31557459982,Yes
6727-IOTLZ,Male,0,Yes,No,72.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.75,8217.26557459982,No
0691-JVSYA,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,Yes
5918-VUKWP,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),118.75,7690.06557459982,No
1744-JHKYS,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,7815.71557459982,No
2656-FMOKZ,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,8181.21557459982,Yes
2070-FNEXE,Female,1,No,No,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,7539.11557459982,Yes
5947-SGKCL,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8594.76557459982,No
3712-PKXZA,Male,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),118.75,8287.51557459982,No
6317-YPKDH,Female,0,No,No,72.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,7065.46557459982,Yes
6582-OIVSP,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,118.75,7080.81557459982,No
9367-WXLCH,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),118.75,7698.16557459982,Yes
5524-KHNJP,Male,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),118.75,8684.8,No
1918-ZBFQJ,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,8147.16557459982,Yes
1024-GUALD,Female,0,Yes,No,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7060.31557459982,Yes
4827-USJHP,Male,0,No,No,72.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,8059.36557459982,No
8167-GJLRN,Male,0,No,No,72.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,118.75,7117.66557459982,No
0956-SYCWG,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,118.75,7280.31557459982,No
8017-UVSZU,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),118.75,8684.8,No
7100-FQPRV,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),118.75,8684.8,No
2472-OVKUP,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,7566.51557459982,Yes
2984-RGEYA,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.75,8410.91557459982,No
9680-NIAUV,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
2146-EGVDT,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,8228.21557459982,No
2604-IJPDU,Female,0,Yes,No,72.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,8684.8,No
9178-JHUVJ,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,7622.91557459982,No
6168-YBYNP,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
7255-SSFBC,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
3645-DEYGF,Male,0,No,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7056.26557459982,No
9323-HGFWY,Female,0,Yes,No,72.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),118.75,8684.8,No
8544-GOQSH,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.75,8147.81557459982,No
3363-DTIVD,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,118.75,8684.8,No
7018-WBJNK,Male,0,No,Yes,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,8069.46557459982,No
9142-KZXOP,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.75,8684.8,No
7674-YTAFD,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
6348-SNFUS,Male,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),118.75,8684.8,No
1285-OKIPP,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,118.75,7115.41557459982,Yes
7825-ECJRF,Female,0,No,No,72.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
1347-KTTTA,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),118.75,8684.8,No
7841-TZDMQ,Male,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7120.01557459982,Yes
4195-NZGTA,Female,0,No,No,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7060.76557459982,No
7157-SMCFK,Male,0,No,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,8159.71557459982,No
4709-LKHYG,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,118.75,7575.56557459982,No
2504-DSHIH,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,118.75,8684.8,No
0699-NDKJM,Female,0,Yes,No,72.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
9286-BHDQG,Male,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),118.75,8684.8,No
0230-WEQUW,Male,0,Yes,No,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
2040-LDIWQ,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
6496-JDSSB,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,7660.11557459982,No
9408-SSNVZ,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7303.86557459982,Yes
4443-EMBNA,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.75,8684.8,No
6469-MRVET,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,118.75,7055.71557459982,No
0742-MOABM,Male,0,Yes,No,72.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,118.75,7214.86557459982,Yes
5961-VUSRV,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.75,7254.86557459982,No
6778-JFCMK,Male,0,No,No,72.0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,118.75,8324.26557459982,No
6341-JVQGF,Female,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,118.75,8684.8,No
2232-DMLXU,Female,0,Yes,No,72.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,118.75,7090.71557459982,Yes
4811-JBUVU,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
0945-TSONX,Female,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,8684.8,No
2651-ZCBXV,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,8684.8,No
3316-UWXUY,Male,0,No,No,72.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
8937-RDTHP,Male,0,No,No,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,7120.11557459982,Yes
7083-MIOPC,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,8602.41557459982,No
1984-GPTEH,Female,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,7737.51557459982,No
1251-KRREG,Male,0,No,No,72.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7149.61557459982,Yes
0621-JFHOL,Female,0,No,No,72.0,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,118.75,7334.56557459982,No
9903-LYSAB,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8341.46557459982,No
0094-OIFMO,Female,1,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8155.81557459982,Yes
9227-UAQFT,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,7319.86557459982,No
7301-ABVAD,Female,0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,8684.8,No
6614-FHDBO,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,8684.8,No
7576-ASEJU,Female,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),118.75,8684.8,No
9058-HRZSV,Female,1,Yes,No,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,118.75,8684.8,No
4522-AKYLR,Female,1,No,No,72.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,7766.81557459982,No
0221-WMXNQ,Male,1,No,No,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7308.91557459982,No
0303-UNCIP,Male,0,No,No,72.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,118.75,8684.8,No
9947-OTFQU,Male,1,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8109.81557459982,Yes
0322-YINQP,Male,0,No,No,72.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7084.06557459982,Yes
0959-WHOKV,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,118.75,8684.8,No
4075-JFPGR,Female,0,Yes,No,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,118.75,8684.8,No
4629-NRXKX,Female,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7182.66557459982,Yes
9514-JDSKI,Male,1,Yes,No,72.0,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,118.75,7075.71557459982,Yes
3282-ZISZV,Male,0,No,Yes,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),118.75,8684.8,No
3675-YDUPJ,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,7228.56557459982,No
4111-BNXIF,Female,0,Yes,Yes,72.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
7017-VFHAY,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
6655-LHBYW,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),118.75,8684.8,No
4959-JOSRX,Female,0,Yes,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7116.06557459982,Yes
5046-NUHWD,Female,1,Yes,No,72.0,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8264.16557459982,No
7273-TEFQD,Male,1,No,No,72.0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,7167.71557459982,Yes
3606-TWKGI,Male,1,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8399.81557459982,Yes
7529-ZDFXI,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
7605-BDWDC,Female,0,No,No,72.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,8555.61557459982,No
1950-KSVVJ,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,118.75,8684.8,No
0123-CRBRT,Female,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.75,8684.8,No
6292-TOSSS,Male,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.75,8230.76557459982,No
3197-ARFOY,Female,1,No,No,72.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,8684.8,No
6323-AYBRX,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,8135.11557459982,Yes
7014-ZZXAW,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.75,8684.8,No
4385-GZQXV,Female,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8546.71557459982,Yes
7633-MVPUY,Male,0,Yes,No,72.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,118.75,8684.8,No
6366-ZGQGL,Male,0,No,No,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,7060.31557459982,Yes
4716-HHKQH,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,8684.8,No
5940-AHUHD,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,118.75,7106.11557459982,Yes
6432-TWQLB,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,7436.61557459982,Yes
4484-GLZOU,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
3179-GBRWV,Male,1,Yes,No,72.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8375.31557459982,No
8645-KWHJO,Male,0,No,No,72.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,7807.46557459982,No
4130-MZLCC,Female,0,No,No,72.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,7280.26557459982,No
0314-TKOSI,Female,0,No,No,72.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,118.75,7358.41557459982,No
8229-MYEJZ,Female,0,No,No,72.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,118.75,7533.76557459982,No
2080-SRCDE,Female,0,No,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7060.91557459982,No
9577-WJVCQ,Female,0,No,No,72.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,118.75,8684.8,No
9512-UIBFX,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,118.75,8684.8,Yes
6202-DYYFX,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),118.75,8684.8,No
3808-HFKDE,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7962.66557459982,No
5583-SXDAG,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7105.51557459982,Yes
3488-PGMQJ,Male,1,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7642.06557459982,Yes
3580-REOAC,Male,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7470.91557459982,Yes
7534-BFESC,Male,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
3727-OWVYD,Male,0,No,No,72.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,118.75,8684.8,No
2294-SALNE,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,118.75,8684.8,No
4847-TAJYI,Female,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,7603.31557459982,No
1563-IWQEX,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7255.86557459982,No
8203-XJZRC,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7055.76557459982,No
6556-DBKZF,Female,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,118.75,8684.8,No
6851-WEFYX,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
2985-JUUBZ,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
6390-DSAZX,Female,0,No,Yes,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7109.11557459982,Yes
0895-LMRSF,Male,0,No,No,72.0,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8545.31557459982,No
8098-LLAZX,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,7431.61557459982,Yes
8266-VBFQL,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,7392.16557459982,No
8181-YHCMF,Female,0,Yes,Yes,72.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
2240-HSJQD,Male,0,No,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,8684.8,No
1248-DYXUB,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,8264.61557459982,No
0265-EDXBD,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
4115-BNPJY,Male,0,Yes,Yes,72.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.75,8684.8,No
3167-SNQPL,Male,1,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,8684.8,No
4091-TVOCN,Male,0,No,Yes,72.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),118.75,8684.8,No
